COD_ESC;NOME_ESCOLA;ED_INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO MEDIO;EJA FUNDAMENTAL_AI;EJA ENSINO MÉDIO;EJA FUNDAMENTAL_AF
921497;DULCE MARIA SAMPAIO PROFESSORA;0;13;0;0;681;430;0;71;26
923321;CLOVIS DA SILVA ALVES PROFESSOR;0;25;0;0;528;247;0;0;0
923709;VILA ARIZONA I;0;4;0;0;346;177;0;0;0
923928;JARDIM ITAQUA;0;14;0;0;510;264;0;0;0
923936;PEQUENO CORACAO II;0;21;0;0;733;480;0;0;0
923953;PARQUE PIRATININGA III;0;11;0;0;805;413;0;0;0
338059;CENTRO ATEND SOCIOED AO ADOLESCENTE ITAQUAQUECETUBA CI;0;0;0;2;10;22;0;0;0
559908;CENTRO ATEND SOCIOEDUCATIVO AO ADOLESC TERRA NOVA CI;0;0;0;1;24;11;0;0;0
7031;EUSTAQUIO PADRE;0;8;0;0;153;112;0;0;0
7316;MARGARIDA DE CAMILLIS;0;12;0;0;287;131;0;0;0
7328;BATUIRA;0;6;0;0;203;363;0;221;142
41154;SILVIA GAMA BALABEN PROFESSORA;0;2;0;0;105;50;0;0;0
904417;LACY LENSKI LOPES PROFESSORA;0;0;0;0;303;143;0;0;0
7336;MERCIA ARTIMOS MARON PROFESSORA;0;0;0;718;0;0;0;163;0
7365;LYDES RACHEL GUTIERRES PROFESSORA;0;27;0;800;0;0;0;117;0
7377;JOSE ARTIGAS GENERAL;0;29;0;0;540;571;0;0;0
7407;ANTONIO BRANCO RODRIGUES JUNIOR PROFESSOR;0;0;0;297;314;232;0;0;0
7473;RAUL SADDI;0;0;0;448;0;0;0;0;0
7500;FABIO EDUARDO RAMOS ESQUIVEL;0;22;0;0;382;324;0;0;0
7523;PEDRO MADOGLIO PROFESSOR;0;0;0;0;730;562;0;0;0
41178;OSWALDO LACERDA GOMES CARDIM PROFESSOR;0;0;0;0;316;101;0;0;0
46462;MARIE NADER CALFAT PROFESSORA;0;0;0;0;450;462;0;0;0
904910;JOSE PIAULINO;0;0;0;150;129;0;0;0;0
910223;RIOLANDO CANNO PROFESSOR;0;39;0;0;632;339;0;0;0
921130;ANCHIETA PADRE;0;33;0;0;839;801;0;0;0
923151;JOSE FERNANDO ABBUD PROFESSOR;0;0;0;0;488;438;0;0;0
454175;CENTRO DE DETENCAO PROVISORIA DE DIADEMA;0;0;0;0;0;0;23;28;44
7572;IRACEMA DE BARROS BERTOLASO PROFESSORA;0;29;0;457;0;0;0;0;0
7699;CARLOS DRUMMOND DE ANDRADE;0;0;0;580;0;0;0;0;0
7705;ANTONIO PRADO JUNIOR;0;0;0;707;0;0;0;0;0
7717;WALT DISNEY;0;0;0;924;0;0;0;0;0
7754;JOSE ROMEU DA SILVA;0;19;0;468;0;0;0;0;0
7845;MARIA JOSEFINA KUHLMANN FLAQUER PROFESSORA;0;0;0;0;388;141;0;0;0
41973;MARLENE CAMARGO RIBEIRO PROFESSORA;0;0;0;0;539;659;0;0;0
48483;ULISSES VICTOR GERVASIO PROFESSOR;0;0;0;172;0;0;0;0;0
286710;JOAO RICARDO BORGES DE LIMA;0;0;0;0;851;682;0;0;0
412983;AFONSO PASCHOTTE PADRE;0;83;0;0;687;526;0;366;205
434164;JARDIM ZAIRA VIII;0;19;0;0;801;626;0;0;0
295152;CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE DE MAUACIP;0;0;0;0;0;0;0;0;0
458570;CEL JTO A EE OLAVO HANSEN;0;0;0;0;0;0;0;0;0
7626;EMILIO SORTINO COMENDADOR;0;37;0;336;0;0;0;0;0
7638;RUTH NEVES SANT ANNA PROFESSORA;0;0;0;0;285;515;0;0;0
7900;NAYME CARDIM PROFESSORA;0;0;0;275;0;0;0;0;0
45093;VILA MARQUESA DE SANTOS;0;0;0;51;0;0;0;0;0
46504;SANTINHO CARNAVALE;0;0;0;72;87;53;0;0;0
904946;FRANCISCO PRISCO;0;0;0;242;250;0;0;0;0
910200;FARID EID;0;0;0;0;274;75;0;0;0
921129;JOAO RONCON;0;0;0;0;181;195;0;0;0
7936;CASSIANO RICARDO;0;57;0;236;240;147;0;0;0
37278;SEBASTIAO VAYEGO DE CARVALHO PROFESSOR;0;0;0;201;145;93;0;0;0
41993;EDMUNDO LUIZ DE NOBREGA TEIXEIRA;0;30;0;380;349;223;0;118;51
48951;ALZIRO BARBOSA NASCIMENTO PROFESSOR;0;4;0;146;154;79;0;0;0
8102;CRISTINA FITTIPALDI PROFESSORA;0;0;0;0;352;0;0;0;0
8205;RENER CARAM PROFESSOR;0;0;0;0;334;78;0;0;0
8291;MANOEL GRANDINI CASQUEL DOUTOR;0;0;0;0;408;0;0;0;0
8308;SERGIO MILLIET DA COSTA E SILVA;0;0;0;0;417;86;0;0;0
8321;JOSE BRANCAGLIONE PROFESSOR;0;0;0;338;372;283;0;0;0
8345;HOMERO THON;0;0;0;322;0;0;0;0;0
8412;LOUIS JOSEPH LEBRET PADRE;0;0;0;352;0;0;0;0;0
8436;ONDINA RIVERA MIRANDA CINTRA PROFESSORA;0;26;0;0;592;671;0;0;0
8448;FIORAVANTE ZAMPOL;0;20;0;0;433;459;0;133;0
8540;AMARAL WAGNER;0;0;0;0;0;851;0;0;0
8655;OSCAVO DE PAULA E SILVA PROFESSOR;0;7;0;0;758;0;0;0;0
8667;ARISTIDES GREVE PADRE;0;0;0;0;495;436;0;0;0
8734;FELICIO LAURITO DOUTOR;0;0;0;349;0;0;0;0;0
36213;PERCIO PUCCINI PROFESSOR;0;0;0;0;468;458;0;0;0
42006;JUAREZ TAVORA MARECHAL;0;0;0;0;151;35;0;0;0
910867;ANTONIO FRANCISCO PAVANELLO PROFESSOR;0;0;0;0;413;0;0;0;0
565490;CENTRO DE ATEND SOCIO EDUC AO ADOLESC SANTO ANDRE I CI;0;0;0;3;22;23;0;0;0
985193;CEL JTO A EE PROF AMARAL WAGNER;0;0;0;0;0;0;0;0;0
8758;FRANCISCO EMYGDIO PEREIRA NETO DOUTOR;0;14;0;0;428;269;0;0;0
8813;JOAO BATISTA BERNARDES PROFESSOR;0;16;0;0;532;475;0;92;0
8916;MARIA PIRES PROFESSORA;0;0;0;0;219;203;0;157;0
8928;JOSE GONCALVES DE ANDRADE FIGUEIRA DOUTOR;0;15;0;0;389;370;0;0;0
8941;SANTA OLIMPIA;0;15;0;0;439;236;0;0;0
9039;ANTONIO NASCIMENTO PROFESSOR;0;5;0;0;322;102;0;0;0
9234;LAURO GOMES DE ALMEIDA;0;12;0;0;429;0;0;0;0
9246;CARLOS PEZZOLO PROFESSOR;0;7;0;0;414;359;0;0;0
39548;VLADIMIR HERZOG JORNALISTA;0;8;0;0;262;76;0;0;0
41257;FAUSTINA PINHEIRO SILVA PROFESSORA;0;3;0;0;293;0;0;0;0
41300;NAIL FRANCO DE MELLO BONI PROFESSORA;0;16;0;0;460;257;0;0;0
42031;SANTA DALMOLIN DEMARCHI;0;3;0;0;381;102;0;0;0
42055;BRAZILIA TONDI DE LIMA;0;20;0;0;583;467;0;187;0
904958;FRANCISCO CRISTIANO LIMA DE FREITAS;0;15;0;0;739;420;0;0;0
904971;MARISTELA VIEIRA PROFESSORA;0;16;0;0;686;533;0;0;0
908745;NEUSA FIGUEIREDO MARCAL PROFESSORA;0;18;0;0;416;447;0;0;0
923904;SERGIO VIEIRA DE MELLO DIPLOMATA;0;8;0;0;304;151;0;0;0
924210;TEREZA DELTA;0;6;0;0;514;0;0;0;0
9673;CENTRO ATEND SOCIO EDUC AO ADOLESCENTE SAO B CAMPO II CIP;0;0;0;0;0;0;0;0;0
457474;CENTRO ATEND SOCIO EDUC AO ADOLESCENTE SAO B CAMPO II CI;0;0;0;0;10;8;0;0;0
9350;MARIA TRUJILO TORLONI;0;0;0;0;289;146;0;0;0
9635;MARIA ALICE CRISSIUMA MESQUITA DONA;0;20;0;595;607;0;0;167;10
9647;FLORA STELLA PROFESSORA;0;11;0;849;0;0;0;0;0
9748;IGNEZ DOS SANTOS SILVA;0;0;0;488;0;0;0;0;0
9817;VICTORIO FORNASARO;0;0;0;331;425;429;0;0;0
9842;DIVA DA CUNHA BARRA PROFESSORA;0;0;0;132;0;341;0;0;0
9885;EDGARD DE MOURA BITTENCOURT DESEMBARGADOR;0;0;0;0;437;0;0;0;0
35476;CELSO PACHECO BENTIN PROFESSOR;0;0;0;1309;0;0;0;0;0
38544;SALOMAO JORGE DEPUTADO;0;0;0;0;542;281;0;0;0
40587;LUIZ PEREIRA SOBRINHO PROFESSOR;0;36;0;514;898;684;0;0;0
40599;JOSE BENICIO DOS SANTOS;0;0;0;467;484;0;0;0;0
40605;JORGE JULIAN;0;22;0;0;482;0;0;0;0
40617;DERVILLE ALLEGRETTI DEPUTADO;0;0;0;0;661;523;0;0;0
909221;MARIA DE LOURDES TEIXEIRA;0;0;0;0;1366;1010;0;0;0
914859;ANDREI SAKHAROV;0;0;0;334;0;0;0;0;0
917035;ZILDA DOMINGOS DE OLIVEIRA;0;0;0;416;0;0;0;0;0
10492;VINICIUS DE MORAES;0;0;0;0;0;367;0;0;0
10546;JARDIM SANTA ANGELA;0;7;0;82;267;195;0;0;0
10583;ODAIR PACHECO PEDROSO PROFESSOR;0;0;0;0;613;691;0;0;0
917011;FERNAO DIAS PAES LEME;0;0;0;0;432;0;0;0;0
40708;LEONICE DE AQUINO OLIVEIRA;0;8;0;0;269;183;0;0;0
46536;HELIO LUIZ DOBROCHINSKI PROF;0;9;0;479;0;0;0;0;0
914782;DONIZETTI APARECIDO LEITE PROFESSOR;0;7;0;0;518;555;0;23;0
918817;NEIDE CELESTINA DE OLIVEIRA PROFA;0;0;0;0;115;0;0;0;0
918830;JARDIM CAMPESTRE;0;3;0;136;0;0;0;0;0
9945;CARLOS ALBERTO PEREIRA;0;5;0;0;193;0;0;0;0
36407;JARDIM JACIRA;0;18;0;0;436;369;0;137;91
46231;JOSE SILVEIRA DA MOTTA PROFESSOR;0;1;0;143;0;0;0;0;0
49098;ABRAHAO DE MORAES PROFESSOR;0;14;0;0;286;163;0;0;0
61591;JARDIM MONTESANO;0;4;0;0;211;137;0;0;0
914794;EURICO DA SILVA BASTOS DOUTOR PROFESSOR;0;0;0;264;0;0;0;0;0
923308;NATERCIA CREMM DE MORAES PEDRO PROFESSORA;0;7;0;0;295;149;0;0;0
985697;CEL JTO A EE ASA BRANCA DA SERRA;0;0;0;0;0;0;0;0;0
910569;BAIRRO NOSSA SENHORA DA CONCEICAO;0;8;0;203;174;0;0;0;0
80615;ANDRE FRANCO MONTORO GOVERNADOR;0;5;0;0;286;210;0;0;0
9787;IVANI MARIA PAES PROFESSORA;0;4;0;0;0;286;0;0;0
9891;JOSE WILSON PADINHA PROFESSOR;0;6;0;0;0;182;0;0;0
40548;NESTOR DE CAMARGO PREFEITO;0;0;0;0;0;286;0;0;0
44921;MYRTHES THEREZINHA ASSAD VILLELA PROFA;0;6;0;0;0;248;0;0;0
49025;JARDIM MARIA HELENA I;0;9;0;0;0;864;0;211;0
918805;LEONOR MENDES DE BARROS;0;4;0;0;0;285;0;0;0
10388;JOSE CHALUPPE;0;0;0;0;573;310;0;0;0
10443;NACIF AMIN CHALUPE;0;1;0;0;328;162;0;0;0
10480;DIMARAES ANTONIO SANDEI PROFESSOR;0;0;0;0;483;253;0;0;0
908548;PAULO DE ABREU;0;0;0;0;715;511;0;0;0
921439;PAULO DA COSTA PAN CHACON PROFESSOR;0;0;0;0;758;524;0;0;0
923874;ELIANA ANDRES DE ALMEIDA SOUZA PROFESSORA;0;1;0;0;257;110;0;0;0
10364;DORVALINO ABILIO TEIXEIRA;0;0;0;0;501;244;0;0;0
44817;LUIS DA CAMARA CASCUDO;0;3;0;0;259;114;0;0;0
496790;TEREZINHA PALONE DA SILVA DOMINGUES PROFA;0;14;0;0;282;108;0;0;0
918787;WILMAR SOARES DA SILVA;0;6;0;0;224;155;0;0;0
923333;JOSEPHA PINTO CHIAVELLI PROFESSORA;0;0;0;0;359;455;0;144;69
10686;ERNESTO THENN DE BARROS PROFESSOR;0;0;0;0;783;678;0;0;0
10789;JOSE LIBERATTI PROFESSOR;0;25;0;0;610;899;0;0;0
10790;FRANCISCA LISBOA PERALTA PROFESSORA;0;0;0;0;469;0;0;0;0
10844;MARIA AUGUSTA SIQUEIRA PROFESSORA;0;0;0;0;0;366;0;0;0
11010;OGUIOMAR RUGGERI PROFESSOR;0;11;0;0;584;606;0;0;0
11058;LEONARDO VILAS BOAS;0;0;0;0;0;241;0;0;0
11083;VICENTE PEIXOTO PROFESSOR;0;12;0;0;357;138;0;0;0
38647;JOSE GERALDO VIEIRA;0;0;0;0;0;442;0;0;0
38684;GASTAO RAMOS PROFESSOR;0;0;0;0;522;263;0;0;0
38738;FRANCISCO MATARAZZO SOBRINHO;0;0;0;0;504;0;0;0;0
40800;ARMANDO GABAN PROFESSOR;0;16;0;0;784;537;0;0;0
294603;JARDIM SANTA MARIA III;0;31;0;0;722;576;0;0;0
902755;JOSE JORGE PROFESSOR;0;0;0;0;668;405;0;0;0
904740;FERNANDO BUONADUCE PROFESSOR;0;0;0;0;938;689;0;0;0
912396;SAO PAULO DA CRUZ;0;0;0;0;370;139;0;0;0
438157;CENTRO E ATEND SOCIOEDUC AO ADOLESCENTE II CI;0;0;0;0;41;19;0;0;0
10054;MARIA ANTONIETA MARTINS DE ALMEIDA PROFESSORA;0;0;0;0;412;298;0;0;0
10066;SOLANO TRINDADE;0;0;0;0;277;168;0;0;0
36419;APARECIDA FERREIRA DOURADO DE CARVALHO PROFESSORA;0;0;0;162;156;94;0;0;0
38581;ALEXANDRINA BASSITH;0;0;0;0;478;249;0;0;0
40654;MARIA NELIDA SAMPAIO DE MELLO DONA;0;0;0;117;159;0;0;0;0
40685;EDUARDO VAZ DOUTOR;0;8;0;0;272;142;0;0;0
40691;ISABEL LUCCI DE OLIVEIRA PROFESSORA;0;0;0;0;674;490;0;0;0
477321;PROFESSOR HENRIQUE COSTA;0;0;0;0;293;146;0;0;0
906475;PROFESSORA MIRNA ELISA BONAZZI;0;0;0;0;356;179;0;0;0
908587;ODETE MARIA DE FREITAS;0;3;0;0;649;630;0;89;0
908605;ELI URIAS MUZEL PROFESSOR;0;0;0;151;147;0;0;0;0
908712;AMELIA DOS ANJOS OLIVEIRA;0;0;0;0;380;366;0;0;0
910715;EDE WILSON GONZAGA PROFESSOR;0;0;0;0;442;271;0;0;0
923898;SARA SANCHES RUSSO PROFESSORA;0;3;0;0;149;0;0;0;0
924436;RODOLFO JOSE DA COSTA E SILVA;0;23;0;0;302;139;0;0;0
926012;PROFESSOR VIVALTER KERCHE DE CAMARGO;0;11;0;695;0;0;0;0;0
10170;JULIETA CALDAS FERRAZ PROFESSORA;0;0;0;0;244;0;0;0;0
10259;ANTONIO INACIO MACIEL;0;11;0;210;382;243;0;0;0
10297;ZEICY APPARECIDA NOGUEIRA BAPTISTA PROFESSORA;0;37;0;0;398;399;0;0;0
912585;MARIA APPARECIDA NIGRO GAVA PROFESSORA;0;14;0;0;409;216;0;0;0
11423;HUMBERTO DE ALENCAR CASTELLO BRANCO MARECHAL;0;0;0;0;410;759;0;152;0
11629;JULIO CONCEICAO;0;0;0;0;166;0;0;0;0
11551;PHILOMENA CARDOSO DE OLIVEIRA PROFESSORA;0;0;0;463;0;0;0;0;0
11575;MARCILIO DIAS;0;0;0;0;155;417;0;148;0
37217;FRANCISCO PAIVA DE FIGUEIREDO PASTOR;0;0;0;0;472;761;0;0;0
42134;IDALINO PINEZ PROFESSOR;0;0;0;431;0;0;0;0;0
42146;WALDEMAR DA SILVA RIGOTTO PROFESSOR;0;0;0;0;180;36;0;0;0
43345;MILTON BORGES YPIRANGA;0;0;0;0;478;847;0;268;0
193124;CENTRO ATEND SOCIOED ADOLESCSANTA EMILA  GUARUJACIP;0;0;0;0;0;0;0;0;0
523636;PRAINHA BRANCA;0;0;0;17;0;0;0;0;0
11794;NEVES PRADO MONTEIRO;0;0;0;0;195;310;0;0;0
11885;ALZIRA MARTINS LICHTI PROFESSORA;0;0;0;0;382;297;0;17;0
11897;ANTONIO ABLAS FILHO DOUTOR;0;0;0;0;0;330;0;0;0
11940;FRANCISCO MEIRA PROFESSOR;0;0;0;0;478;428;0;0;0
905021;GRACINDA MARIA FERREIRA PROFESSORA;0;0;0;0;269;90;0;0;0
980092;CEEJA ARCHIMEDES JOSE BAVA PROFESSOR DOUTOR;0;0;0;0;0;0;0;688;169
11617;WILLIAM AURELI;0;0;0;0;799;335;0;204;132
269323;JARDIM VICENTE DE CARVALHO;0;0;0;0;428;294;0;0;0
901398;ARCHIMEDES BAVA PROFESSOR;0;13;0;0;300;216;0;0;0
909798;MARIA APARECIDA PINTO DE ABREU MAGNO PROFESSORA;0;0;0;0;452;372;0;0;0
921749;PRAIA DE BORACEIA;0;0;0;0;525;382;0;0;0
37254;JOSE CARLOS BRAGA DE SOUZA DOUTOR;0;2;0;0;271;409;0;0;0
100948;ALDEIA RIO BRANCO;6;0;0;18;11;0;0;0;2
985624;CEL JTO A EE BENEDITO CALIXTO;0;0;0;0;0;0;0;0;0
12269;ARACY DA SILVA FREITAS PROFESSORA;0;8;0;0;0;364;0;138;0
45160;AIDA LEDA BAUER DAVIES PROFESSORA;0;0;0;0;0;510;0;0;0
559097;KUARAY O E A SOL NASCENTE;7;0;0;18;22;0;0;0;10
559106;ALDEIA AGUAPEU;7;0;0;26;31;0;0;0;6
464004;CEL JTO A EE AIDA LEDA BAUER DAVIES PROFESSORA;0;0;0;0;0;0;0;0;0
12294;FRANCISCO PEREIRA DA ROCHA DOUTOR;0;9;0;0;526;275;0;0;0
36936;MAYA ALICE EKMAN;0;8;0;0;278;156;0;0;0
534924;ALDEIA BANANAL;3;0;0;3;1;0;0;0;0
12014;FRANCISCO MARTINS DOS SANTOS;0;0;0;0;439;333;0;0;0
12051;ABRAHAO JACOB LAFER DOUTOR;0;0;0;0;0;350;0;0;0
42195;BALNEARIO DAS PALMEIRAS;0;0;0;0;116;532;0;0;0
901386;ANTONIO NUNES LOPES DA SILVA PROFESSOR;0;0;0;0;0;717;0;0;0
905008;LIONS CLUBE CENTRO;0;0;0;0;341;363;0;0;0
907972;ALEXANDRINA SANTIAGO NETTO;0;11;0;0;175;790;0;0;0
980183;CEEJA MAX DADA GALLIZZI;0;0;0;0;0;0;0;1236;524
435752;CEL JTO A EE REYNALDO KUNTZ BUSCH DOUTOR;0;0;0;0;0;0;0;0;0
9552;COHAB SAO VICENTE;0;0;0;0;78;56;0;0;0
12075;ANTONIO MOREIRA COELHO DEPUTADO;0;0;0;0;127;245;0;0;0
12130;JOSE NIGRO PROFESSOR;0;0;0;0;223;151;0;0;0
12212;MARTIM AFONSO;0;1;0;0;0;716;0;0;0
12245;YOLANDA CONTE PROFESSORA;0;0;0;0;0;467;0;0;0
12324;ARMANDO VICTORIO BEI;0;0;0;0;350;671;0;0;0
923485;MARIO COVAS JUNIOR GOVERNADOR;0;7;0;411;357;250;0;0;0
581689;PENITENCIARIA II DE SAO VICENTE;0;0;0;0;0;0;32;47;108
12464;SAO LAURINDO VISCONDE;0;0;0;0;0;353;0;0;0
13079;OLIVEIRA GOMES COMENDADOR;0;6;0;0;227;0;0;0;0
920435;BAIRRO SAO MIGUEL;0;0;0;0;25;36;0;0;0
924635;BAIRRO DO EMBAUZINHO;0;0;0;0;94;57;0;0;0
12531;JOSE RODRIGUES ALVES SOBRINHO DR;0;12;0;0;86;246;0;132;0
12774;PAULO VIRGINIO CUNHA;0;12;0;0;421;390;0;26;0
12786;GERALDO COSTA;0;3;0;0;158;122;0;0;0
924441;PAULO JOSE VERRESCHI RIBEIRO;0;1;0;0;45;39;0;0;0
905045;JOSE PEREIRA EBOLI PROF;0;8;0;0;209;253;0;0;0
12555;HILDEBRANDO MARTINS SODERO PROF;0;7;0;0;210;186;0;41;22
13134;ALICE VILELA GALVAO PROFA;0;3;0;0;0;148;0;62;28
13195;JOAO MARTINS DE ALMEIDA PROFESSOR;0;9;0;0;350;0;0;0;0
13262;CLARO CESAR DEPUTADO;0;0;0;0;346;324;0;0;0
13365;RYOITI YASSUDA;0;0;0;0;0;275;0;0;0
13390;ALFREDO PUJOL DOUTOR;0;0;0;0;0;631;0;223;0
37205;IOLANDA VELLUTINI PROFESSORA;0;0;0;0;132;0;0;0;0
42250;JOSE PINTO MARCONDES PESTANA PROFESSOR;0;6;0;0;0;229;0;0;0
49207;IVONE NOGUEIRA DE AZEVEDO PROFESSORA;0;0;0;0;117;0;0;0;0
901519;DIRCE APARECIDA PEREIRA MARCONDES;0;14;0;0;490;0;0;0;0
908058;ANTONIA CARLOTA GOMES PROFESSORA;0;0;0;0;384;0;0;0;0
916262;ELOYNA SALGADO RIBEIRO PROFESSORA;0;0;0;0;214;174;0;0;0
922626;JOSE AYLTON FALCAO PROFESSOR;0;11;0;0;307;313;0;0;0
14187;AMALIA GARCIA RIBEIRO PATTO PROFESSORA;0;0;0;0;0;500;0;92;0
37916;TEIXEIRA POMBO COMENDADOR;0;0;0;0;0;187;0;0;0
453857;CENTRO DE PROGRESSAO PENIT DR EDGARD MAGALHAES NORONHA;0;0;0;0;0;0;25;110;69
460291;CEL JTO A EE MANUEL CABRAL;0;0;0;0;0;0;0;0;0
13328;MARIA FERREIRA SONNEWEND PROFESSORA;0;11;0;0;244;128;0;0;0
13602;EUCLIDES BUENO MIRAGAIA;0;4;0;138;108;63;0;0;0
12;AYRES DE MOURA PROFESSOR;0;0;0;0;541;0;0;0;0
59;SEBASTIAO DE OLIVEIRA GUSMAO PROFESSOR;0;0;0;0;0;1182;0;0;0
85;JULIO CESAR DE OLIVEIRA PROFESSOR;0;12;0;592;0;0;0;0;0
127;JOSE ALTENFELDER SILVA PROFESSOR;0;10;0;645;0;0;0;0;0
152;OCTAVIO MONTEIRO DE CASTRO PROFESSOR;0;0;0;284;0;0;0;0;0
279;GALDINO LOPES CHAGAS PROFESSOR;0;6;0;904;0;0;0;0;0
292;DALILA DE ANDRADE COSTA PROFESSORA;0;0;0;425;0;0;0;0;0
346;MANOEL DA NOBREGA PADRE;0;0;0;656;0;0;0;0;0
401;MARQUES DE TAMANDARE ALMIRANTE;0;0;0;0;379;274;0;0;0
553;JACOMO STAVALE PROFESSOR;0;0;0;0;651;514;0;0;0
619;REGENTE FEIJO;0;21;0;457;0;0;0;0;0
632;AUGUSTO DE MACEDO COSTA DOUTOR;0;0;0;373;0;0;0;0;0
36444;GENESIO DE ALMEIDA MOURA DOUTOR;0;0;0;632;556;333;0;0;0
36959;MANUEL BANDEIRA;0;0;0;0;410;624;0;0;0
37655;UBALDO COSTA LEITE DOUTOR;0;0;0;0;446;181;0;0;0
37680;CRISPIM DE OLIVEIRA PROFESSOR;0;0;0;880;0;0;0;0;0
37710;MILTON DA SILVA RODRIGUES PROFESSOR;0;0;0;0;0;365;0;0;0
46218;JOSE BARBOSA DE ALMEIDA PROFESSOR;0;18;0;177;237;0;0;0;0
46267;JOAO NOGUEIRA LOTUFO PROFESSOR;0;3;0;389;0;0;0;0;0
130333;REPUBLICA DA COLOMBIA;0;0;0;0;199;314;0;0;0
463061;ILHA DA JUVENTUDE;0;0;0;0;0;319;0;0;0
479500;CYNIRA STOCCO FAUSTO PROFESSORA;0;0;0;0;253;109;0;0;0
904259;MARILENA PIUMBATO CHAPARRO PROFESSORA;0;0;0;280;321;492;0;0;0
924738;ANILZA PIOLI PROFESSORA;0;0;0;0;257;39;0;0;0
925500;FLORESTAN FERNANDES;0;0;0;200;183;519;0;0;0
925861;PROFESSOR RUBEM AZEVEDO ALVES;0;0;0;655;0;0;0;0;0
310;ARY BARROSO;0;0;0;422;0;0;0;0;0
322;PEDRO MONTEIRO DO AMARAL CAPITAO;0;27;0;0;292;360;0;0;0
334;MANUEL DA NOBREGA PADRE;0;0;0;0;380;486;0;0;0
383;ANTOINE DE SAINT EXUPERY;0;1;0;0;531;544;0;0;0
437;ANGELINA MADUREIRA PROFESSORA;0;1;0;613;0;0;0;0;0
516;JOSE CARLOS DIAS PROFESSOR;0;0;0;493;0;0;0;0;0
528;COLOMBO DE ALMEIDA PROFESSOR;0;0;0;0;319;520;0;0;0
656;FRONTINO GUIMARAES;0;0;0;0;258;0;0;0;0
760;AFRANIO PEIXOTO;0;0;0;0;290;384;0;0;0
966;GONCALVES DIAS;0;13;0;0;128;333;0;0;0
3505;DEODORO MARECHAL;0;16;0;806;0;0;0;0;0
3554;MAURO DE OLIVEIRA PROFESSOR;0;0;0;0;0;203;0;0;0
3566;MISS BROWNE;0;0;0;0;162;62;0;0;0
922250;GIANFRANCESCO S B M GUARNIERI;0;8;0;601;0;0;0;0;0
70981;CENTRO DE ATEND SOCIOED AO ADOLESCENTE RIO TURIASSU  CIP;0;0;0;0;0;0;0;0;0
343161;CENTRO ATEND SOCIOED ADOLESC FEMININO BOM RETIRO  CASA FEMININO BOM RETIRO CI;0;0;0;1;14;16;0;0;0
454382;PENITENCIARIA FEMININA DE SANTANA;0;0;0;0;0;0;43;108;67
559386;CENTRO DE ATEND SOCIOEDC AO ADOLESCENTE RIO TAMISA CI 36;0;0;0;12;42;31;0;0;0
559672;CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE ITAPARICA  CIP6;0;0;0;0;0;0;0;0;0
693;RITA BICUDO PEREIRA PROFA;0;0;0;471;368;231;0;0;0
735;PAUL HUGON PROF;0;16;0;0;281;656;0;213;0
814;RAQUEL ASSIS BARREIROS PROFA;0;0;0;0;339;294;0;0;0
1016;ALBERTO CARDOSO DE MELLO NETO DR;0;39;0;0;573;1341;0;0;0
1041;JOHANN GUTENBERG;0;10;0;0;299;101;0;0;0
1077;JUDITH GUIMARAES DOS SANTOS PROFA;0;16;0;1004;0;0;0;0;0
1211;MIGUEL VIEIRA FERREIRA DR;0;6;0;316;0;0;0;0;0
1223;MARIA PAULA MARCONDES DOMINGUES PROFA;0;15;0;423;0;0;0;0;0
1259;JOAO LIGABUE CONEGO;0;0;0;0;266;145;0;0;0
1326;PEDRO DE MORAES VICTOR DR;0;18;0;0;438;457;0;160;0
37771;LUZIA GODOY PROFA;0;18;0;370;0;0;0;0;0
39226;LUIZ LAZARO ZAMENHOF DR;0;11;0;736;0;0;0;0;0
269372;LEOVERGILIO MOREIRA PROF;0;6;0;469;0;0;0;0;0
911537;DILSON FUNARO MINISTRO;0;29;0;396;289;209;0;142;0
915661;EUNICE TEREZINHA DE OLIVEIRA FRAGOAS PROFA;0;21;0;258;266;0;0;0;0
916729;GUSTAVO BARROSO;0;21;0;0;533;471;0;164;0
918748;FELICIO TONETTI;0;0;0;772;0;0;0;0;0
925184;SERGIO DA COSTA PROF;0;6;0;0;1038;593;0;0;0
700;HORACIO LAFER MINISTRO;0;0;0;840;0;0;0;0;0
1417;ISAI LEIRNER;0;0;0;0;272;145;0;0;0
1466;AMADEU AMARAL;0;0;0;0;507;465;0;0;0
1508;ANTONIO DE QUEIROZ TELLES DOUTOR;0;7;0;437;0;0;0;0;0
1582;DOMINGOS FAUSTINO SARMIENTO;0;13;0;836;0;0;0;0;0
1703;MARIO MARQUES DE OLIVEIRA PROFESSOR;0;0;0;0;0;1482;0;210;0
1995;JULIA AMALIA AZEVEDO ANTUNES PROFESSORA;0;0;0;383;0;0;0;0;0
2021;IRENE RIBEIRO PROFESSORA;0;0;0;411;0;0;0;0;0
2069;ARACY LEME DA VEIGA RAVACHE PROFESSORA;0;0;0;0;376;431;0;0;0
2070;BENEDITO ESTEVAM DOS SANTOS DOUTOR;0;0;0;411;0;0;0;0;0
2082;BLANCA ZWICKER SIMOES PROFESSORA;0;0;0;863;0;0;0;0;0
